GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	MONTH	DAY	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
475	2012NIG	47900	28/06/2008	2008	6	28	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Rivers	Bonny		Bonny Island	4.44920	7.24000	1	Agence France Presse	Militants attack civilians on Bonny Island	0
475	2013NIG	47901	29/06/2008	2008	6	29	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Rivers	Akukutor		Oloma	4.39377	6.72368	1	All Africa	Militants attack a houseboat owned and inhabited by employees of the Shell Oil Company.	0
475	2014NIG	47902	30/06/2008	2008	6	30	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Benue	Makurdi		Makurdi	7.73333	8.53333	1	Vanguard (Nigeria)	"An armed gang attacked and killed David Yongo a History professor at Benue State University in his home.  """	1
475	2015NIG	47903	03/07/2008	2008	7	3	2	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Police Forces of Nigeria (2007-2010)		1	13	Nigeria	Lagos	Ikorodu		Majidun Ilaje	6.61667	3.46667	1	This Day (Nigeria)	Militants and Police trade gunfire.	0
475	2017NIG	47905	07/07/2008	2008	7	7	1	Violence against civilians	MEND: Movement for the Emancipation of the Niger Delta		2	Civilians (Nigeria)		7	27	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.78917	6.99861	1	Daily Trust (Abuja)		0
475	2016NIG	47904	07/07/2008	2008	7	7	2	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Bayelsa	Southern Ijaw		Bayelsa State	4.75000	6.08333	2	All Africa	Militant Leader Prince Igodo is killed in militant clash in Bayelsa State.	1
475	2018NIG	47906	09/07/2008	2008	7	9	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Bayelsa	Southern Ijaw		Ogbia	4.75000	6.08330	2	All Africa	Militants kill an oil worker and kidnap another in Ogbia area of Bayelsa State.	0
475	2019NIG	47907	09/07/2008	2008	7	9	2	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Katsina	Funtua		Funtua	11.53333	7.31667	1	All Africa	Armed men attack a gas station in Funtua	0
475	2020NIG	47908	09/07/2008	2008	7	9	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Rivers	Bonny		Bonny Island	4.44920	7.24000	1	Agence France Presse	Militants hijack a vessel on Bonny Island	0
475	2021NIG	47909	11/07/2008	2008	7	11	1	Battle-No change of territory	Military Forces of Nigeria (2007-2010)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Bayelsa	Nembe		Nembe	4.53333	6.38333	1	Agence France Presse	The Nigerian Navy involves itself with a battle between two rival gangs in Nembe	0
475	2022NIG	47910	16/07/2008	2008	7	16	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Rivers	Bonny		Bonny Island	4.44920	7.24000	1	All Africa	Militants and Military battle in Bonny.	0
475	2023NIG	47911	16/07/2008	2008	7	16	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010) Joint Task Force		1	13	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.78917	6.99861	1	http://news.xinhuanet.com/english/2008-07/19/conte		0
475	2024NIG	47912	17/07/2008	2008	7	17	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Delta	Ndokwa East		Niger Delta	5.32611	6.47083	2	The New York Times	Militants attack security forces in the Niger Delta	0
475	2025NIG	47913	18/07/2008	2008	7	18	2	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010) Joint Task Force		1	13	Nigeria	Bayelsa	Nembe		Nembe Creek	4.53333	6.38333	2	"""http://www.afriquenligne.fr/3-soldiers"	"-1-civilian"""	1
475	2026NIG	47914	28/07/2008	2008	7	28	1	Non-violent activity by a conflict actor	MEND: Movement for the Emancipation of the Niger Delta		2			0	20	Nigeria	Bayelsa	Nembe		Nembe Creek	4.53333	6.38333	1	Dow Jones Chinese Financial Wire	Shell shuts down an oil facility in Bayelsa State after a militant attack	0
475	2027NIG	47915	29/07/2008	2008	7	29	1	Battle-No change of territory	NURTW: National Union of Road Transport Workers		3	NURTW: National Union of Road Transport Workers		3	33	Nigeria	Ogun	Obafemi-Owode		Ogun	7.00000	3.58333	3	All Africa	Rival members of a Union clash in Ogun State	0
475	2028NIG	47916	30/07/2008	2008	7	30	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Rivers	Degema		Abonnema	4.73012	6.77373	1	Agence France Presse	A soldier was killed and another injured when they attempted to breakup a dispute between two militant groups.	1
475	2029NIG	47917	31/07/2008	2008	7	31	2	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Cross River	Yala Cross		Gabu	6.85585	8.75694	1	Vanguard (Nigeria)	Community leader clash over mining rights in Gabu	0
475	2030NIG	47918	01/08/2008	2008	8	1	1	Riots/Protests	Rioters (Nigeria)		5			0	50	Nigeria	Lagos	LagosIsland		Lagos	6.45306	3.39583	1	All Africa	Many shops burnt and citizens injured as youths retaliate against the assassination of a Union Leader.	0
475	2031NIG	47919	02/08/2008	2008	8	2	1	Riots/Protests	Rioters (Nigeria)	Muslim Group (Nigeria)	5			0	50	Nigeria	Kano	Nassaraw		Kano City	12.00012	8.52880	1	Agence France Presse	Muslim students riot against Christians following the publishing of a cartoon of Mohammed.	0
475	2032NIG	47920	02/08/2008	2008	8	2	1	Riots/Protests	Rioters (Nigeria)	Muslim Group (Nigeria)	5			0	50	Nigeria	Kano	Nassaraw		Kano City	12.00012	8.52880	1	Agence France Presse	Muslim students riot against Christians following the publishing of a cartoon of Mohammed.	0
475	2033NIG	47921	04/08/2008	2008	8	4	2	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (International)		7	37	Nigeria	Ondo	Akure North		Akure	7.25000	5.20000	1	Vanguard (Nigeria)	Five gunmen kill an Industrialist in Akure.	1
475	2034NIG	47922	06/08/2008	2008	8	6	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Delta	Ndokwa East		Niger Delta	5.32611	6.47083	2	Agence France Presse	Armed group killed one	1
475	2035NIG	47923	07/08/2008	2008	8	7	1	Battle-No change of territory	Police Forces of Nigeria (2007-2010)		1	Military Forces of Nigeria (2007-2010)		1	11	Nigeria	Adamawa	Yola South		Yola	9.20000	12.48333	1	All Africa	Police and the Civil Defense Corps (NSCDC) clash in Adamawa State over jurisdiction of traffic signals.	0
475	2036NIG	47924	08/08/2008	2008	8	8	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Rivers	Bonny		Bonny Island	4.44920	7.24000	1	Reuters News	MEND wounds two soldiers on Bonny Island.	0
475	2037NIG	47925	08/08/2008	2008	8	8	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Rivers	Bonny		Cawthorne Channel	4.48333	7.08333	2	All Africa	Nigerian Navy kills four militants outside of Port Harcourt.	4
475	2038NIG	47926	15/08/2008	2008	8	15	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Delta	Ndokwa East		Niger Delta	5.32611	6.47083	2	Associated Press Newswires	Gunman attack a Navy boat. Navy retaliates	0
475	2039NIG	47927	15/08/2008	2008	8	15	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010) Joint Task Force		1	13	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.78917	6.99861	1	Associated Press	Unidentified gunmen attacked Nigerian military convoy in Niger Delta	0
475	2041NIG	47929	17/08/2008	2008	8	17	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Kano	Nassaraw		Kano City	12.00012	8.52880	1	All Africa	A known gangster	0
475	2040NIG	47928	17/08/2008	2008	8	17	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Kano	Nassaraw		Kano City	12.00012	8.52880	1	All Africa	A known gangster	0
475	2042NIG	47930	18/08/2008	2008	8	18	2	Battle-No change of territory	Udu Ethnic Militia (Nigeria)		4	Uvwie Ethnic Militia (Nigeria)		4	44	Nigeria	Delta	Warri South		Warri	5.51667	5.75000	1	All Africa	Three have been stabbed in Warri for fighting between to ethnic groups of the area.	0
475	2045NIG	47933	19/08/2008	2008	8	19	1	Violence against civilians	Civilians (Nigeria)		7	Unidentified Armed Group (Nigeria)		3	37	Nigeria	Lagos	LagosIsland		Lagos	6.45306	3.39583	1	Agence France Presse	Paul Ogundeji	0
475	2044NIG	47932	19/08/2008	2008	8	19	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Police Forces of Nigeria (2007-2010)		1	13	Nigeria	Ekiti	Ijero		Aramoko Ekiti	7.71667	5.05000	1	This Day (Nigeria)	An armed group raids a police station to free their incarcerated comrades. Three police are injured.	0
475	2043NIG	47931	19/08/2008	2008	8	19	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Delta	Ndokwa East		Niger Delta	5.32611	6.47083	2	Reuters News	Two groups of armed men battle over control of oil production in the area of Sama.	0
475	2047NIG	47935	20/08/2008	2008	8	20	1	Violence against civilians	Military Forces of Nigeria (2007-2010) Joint Task Force		1	Civilians (Nigeria)	MEND: Movement for the Emancipation of the Niger Delta	7	17	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.78917	6.99861	1	Agence France Presse	MEND accuses JTF of extra-judicial killings	0
475	2046NIG	47934	20/08/2008	2008	8	20	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Osun	Osogbo		Osogbo	7.76667	4.56667	1	Vanguard (Nigeria)	Hoodlums attack the Ooni of Ife	0
475	2048NIG	47936	24/08/2008	2008	8	24	1	Violence against civilians	Military Forces of Nigeria (2007-2010) Joint Task Force		1	Civilians (Nigeria)		7	17	Nigeria	Bayelsa	Yenegoa		Yenagoa	4.92472	6.26417	1	Vanguard (Nigeria)	Soldiers in search of militants opened fire on a civilian boat	0
475	2049NIG	47937	25/08/2008	2008	8	25	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Lagos	LagosIsland		Lagos	6.45306	3.39583	1	All Africa	Armed group kills two students and five others during an attack on them.	7
475	2050NIG	47938	25/08/2008	2008	8	25	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Yobe	Jakusko		Jakusko	12.36910	10.77310	1	All Africa	A man machetes seven to death in Yobe state for lack of payment of salary.	7
475	2051NIG	47939	26/08/2008	2008	8	26	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Imo	Owerri Municipal		Owerri	5.48333	7.03333	1	All Africa	Okechukwu Iwuagwu	0
475	2052NIG	47940	30/08/2008	2008	8	30	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Anambra	Anambra East		Asaba	6.18333	6.75000	1	Al Jazeera	MEND launches series of attacks on Nigerian army in Delta	0
475	2053NIG	47941	30/08/2008	2008	8	30	2	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Bayelsa	Southern Ijaw		Bayelsa State	4.75000	6.08333	2	Global Insight Daily Analysis	MEND kills up to 29 soldiers in a series of three coordinated attacks.	9
475	2054NIG	47942	30/08/2008	2008	8	30	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Bayelsa	Yenegoa		Yenagoa	4.92472	6.26417	1	Al Jazeera	MEND launches series of attacks on Nigerian army in Delta	0
475	2055NIG	47943	30/08/2008	2008	8	30	2	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Delta	Ughelli North		Delta	5.50000	6.00000	2	Global Insight Daily Analysis	MEND kills up to 29 soldiers in a series of three coordinated attacks.	9
475	2056NIG	47944	30/08/2008	2008	8	30	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.78917	6.99861	1	Al Jazeera	MEND launches series of attacks on Nigerian army in Delta	0
475	2057NIG	47945	30/08/2008	2008	8	30	2	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Rivers	Asari-To		Rivers	4.75000	6.83333	2	Global Insight Daily Analysis	MEND kills up to 29 soldiers in a series of three coordinated attacks.	10
475	2058NIG	47946	05/09/2008	2008	9	5	2	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Ebonyi	Ishielu		Ezillo	6.42770	7.79260	1	Vanguard (Nigeria)	Bystanders in Ezillo suffer the effects of two rival groups clashing.	0
475	2061NIG	47949	09/09/2008	2008	9	9	1	Battle-No change of territory	AC: Action Congress 		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Lagos	Apapa		Apapa	6.44556	3.35917	1	This Day (Nigeria)	Members of Action Congress and opposition group clash in Lagos State over a chairmanship candidate.	0
475	2059NIG	47947	09/09/2008	2008	9	9	1	Battle-Non-state actor overtakes territory	Unidentified Armed Group (Nigeria)		3	Police Forces of Nigeria (2007-2010)		1	13	Nigeria	Bayelsa	Brass		Sangana	4.33330	5.98330	1	BBC Monitoring Africa	Militants overran Conoil platform in Sangana; overpower Mobile Police Unit (MOPOL).	0
475	2060NIG	47948	09/09/2008	2008	9	9	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Police Forces of Nigeria (2007-2010)		1	13	Nigeria	Ebonyi	Ebonyi		Abakaliki	6.33333	8.10000	1	Vanguard (Nigeria)	A police officer was shot dead by armed men Akwa Ibom State.	1
475	2062NIG	47950	10/09/2008	2008	9	10	2	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Imo	Ikeduru		Imo	5.50000	7.16670	2	Vanguard (Nigeria)	"FORMER Imo State Commissioner for health, Dr. Goderick Chilezie Anosike, narrowly escaped death when yet-to-be identified armed actors stormed his Umuariam, Obowo Local Government area country home and shot him at close range."	0
475	2063NIG	47951	13/09/2008	2008	9	13	1	Violence against civilians	Civilians (Nigeria)		7	Military Forces of Nigeria (2007-2010) Joint Task Force		1	17	Nigeria	Bayelsa	Brass		Kula	4.34130	6.64610	1	IRIN News	Nigerian security forces attack villages in search of MEND militants; many civilians affected	0
475	2064NIG	47952	13/09/2008	2008	9	13	1	Violence against civilians	Civilians (Nigeria)		7	Military Forces of Nigeria (2007-2010) Joint Task Force		1	17	Nigeria	Bayelsa	Yenegoa		Tombia	5.00000	6.26660	1	IRIN News	Nigerian security forces attack villages in search of MEND militants; many civilians affected	0
475	2067NIG	47955	13/09/2008	2008	9	13	1	Violence against civilians	Civilians (Nigeria)		7	Military Forces of Nigeria (2007-2010) Joint Task Force		1	17	Nigeria	Rivers	Akukutor		Soku	4.67550	6.68030	1	IRIN News	Nigerian security forces attack villages in search of MEND militants; many civilians affected	0
475	2066NIG	47954	13/09/2008	2008	9	13	2	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Unidentified Armed Group (Nigeria)		3	23	Nigeria	Delta	Ndokwa East		Niger Delta	5.32611	6.47083	2	Xinhua News Agency	Residents and MEND members clash in the Delta	0
475	2065NIG	47953	13/09/2008	2008	9	13	1	Battle-No change of territory	Military Forces of Nigeria (2007-2010)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Delta	Ndokwa East		Niger Delta	5.32611	6.47083	2	Agence France Presse	The Army repels a militant attack off a Chevron oil Derek.	0
475	2068NIG	47956	14/09/2008	2008	9	14	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Bayelsa	Brass		Kula	4.34130	6.64610	1	All Africa	MEND declares oil war in Delta	0
475	2069NIG	47957	14/09/2008	2008	9	14	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010) Joint Task Force		1	12	Nigeria	Bayelsa	Nembe		Nembe	4.53333	6.38333	1	All Africa	MEND declares oil war in Delta	0
475	2070NIG	47958	14/09/2008	2008	9	14	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010) Joint Task Force		1	12	Nigeria	Bayelsa	Ogbia		Ogbomama	4.65660	6.21660	1	All Africa	Nigerian security forces attack MEND at Ogboma.	0
475	2071NIG	47959	14/09/2008	2008	9	14	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010) Joint Task Force		1	12	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.78917	6.99861	1	All Africa	MEND declares oil war in Delta	0
475	2072NIG	47960	14/09/2008	2008	9	14	1	Battle-No change of territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010) Joint Task Force		1	12	Nigeria	Rivers	Akukutor		Soku	4.67550	6.68030	1	All Africa	MEND declares oil war in Delta	0
475	2073NIG	47961	15/09/2008	2008	9	15	1	Violence against civilians	MEND: Movement for the Emancipation of the Niger Delta		2	Civilians (Nigeria)		7	27	Nigeria	Rivers	Asari-To		Rivers	4.75000	6.83333	2	Platts Commodity News	MEND attacks a flow station in south	0
475	2074NIG	47962	17/09/2008	2008	9	17	1	Non-violent activity by a conflict actor	MEND: Movement for the Emancipation of the Niger Delta		2			0	20	Nigeria	Rivers	Obio/Akp		Cawthorne Channel	4.83333	7.08333	2	News Wires	MEND sabotages Shell pipeline at Cawthorne Channel.	0
475	2075NIG	47963	18/09/2008	2008	9	18	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Police Forces of Nigeria (2007-2010)		1	13	Nigeria	Ekiti	Irepodun/Ifelodun		Igede	7.65000	5.11667	1	All Africa	Robbers in Igede-Ekiti kill two Policemen.	2
475	2076NIG	47964	21/09/2008	2008	9	21	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Adamawa	Ganye		Ganye	8.43333	12.06667	1	All Africa	Robbers kill 12 when they stormed the headquarters of Ganye. Some unsubstantiated reports sya up to 20 killed.	12
475	2077NIG	47965	24/09/2008	2008	9	24	2	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Yobe	Gujba		Gujba	11.50222	11.93444	1	All Africa	Communal conflict among civilians kills two	2
475	2078NIG	47966	25/09/2008	2008	9	25	2	Battle-Government regains territory	MEND: Movement for the Emancipation of the Niger Delta		2	Military Forces of Nigeria (2007-2010)		1	12	Nigeria	Rivers	Asari-To		Rivers	4.75000	6.83333	2	International Oil Daily	Army launches attack against MEND to rid them of the oil rich south.	0
475	2079NIG	47967	27/09/2008	2008	9	27	2	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Ogun	Abeokuta South		Abeokuta	7.15000	3.35000	1	All Africa	Hoodlums attack three lawmakers in Ogun State. Those attacked include Olatokunbo Oshin (Ijebu North)	0
475	2080NIG	47968	28/09/2008	2008	9	28	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Benue	Makurdi		Makurdi	7.73333	8.53333	1	All Africa	"A staff member of the Nigerian National Film and Video Censors Board (NFVCB) is shot and killed in Makurdi Benue State. """	1
475	2081NIG	47969	06/10/2008	2008	10	6	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Delta	Ndokwa East		Niger Delta	5.32611	6.47083	2	All Africa	Militants strike again following initial attack	0
475	2083NIG	47971	07/10/2008	2008	10	7	2	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Lagos	LagosIsland		Lagos	6.45306	3.39583	1	This Day (Nigeria)	Gunmen kill Ernst Agu	1
475	2082NIG	47970	07/10/2008	2008	10	7	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Unidentified Armed Group (Nigeria)		3	33	Nigeria	Lagos	Alimosho		Ayobo	6.60000	3.23333	1	Vanguard (Nigeria)	Two groups of civilians clash over land in Lagos State.	0
475	2084NIG	47972	09/10/2008	2008	10	9	1	Remote violence	Military Forces of Nigeria (2007-2010)		1	Civilians (Nigeria)		7	17	Nigeria	Kaduna	Kachia		Kachia	9.86667	7.95000	1	All Africa	Two killed and five injured when an explosion detonates at a military firing range in Kaduna State.	2
475	2085NIG	47973	10/10/2008	2008	10	10	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Ogun	Abeokuta South		Abeokuta	7.15000	3.35000	1	Vanguard (Nigeria)	Violence in Ogun State kills 6.	6
475	2086NIG	47974	12/10/2008	2008	10	12	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Police Forces of Nigeria (2007-2010)		1	13	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.78917	6.99861	1	Vanguard (Nigeria)	Police kill two militants in Port Harcourt	2
475	2087NIG	47975	13/10/2008	2008	10	13	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Nassarawa	Lafia		Lafia	8.48333	8.51667	1	All Africa	A journalist for the Nasarawa State Broadcasting Service was killed by unknown assailants.	1
475	2088NIG	47976	15/10/2008	2008	10	15	1	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Rivers	Bonny		Bonny Island	4.44920	7.24000	1	Reuters News	Gunmen attack Naval members on an oil vessel off Bonny Island. No reported deaths. The Navy recover various arms following the attack.	0
